"","fields","FieldID","visit","num","description"
"7585","X25741.2.0","X25741","2","0","Mean rfMRI head motion, averaged across space and time points"
"7586","X25742.2.0","X25742","2","0","Mean tfMRI head motion, averaged across space and time points"
"7587","X25743.2.0","X25743","2","0","Inverted temporal signal-to-noise ratio in pre-processed rfMRI"
"7588","X25744.2.0","X25744","2","0","Inverted temporal signal-to-noise ratio in artefact-cleaned pre-processed rfMRI"
"7589","X25745.2.0","X25745","2","0","Inverted temporal signal-to-noise ratio in pre-processed tfMRI"
"7590","X25746.2.0","X25746","2","0","Number of dMRI outlier slices detected and corrected"
"7591","X25761.2.0","X25761","2","0","90th percentile of BOLD effect (in group-defined mask) for shapes activation"
"7592","X25762.2.0","X25762","2","0","90th percentile of z-statistic (in group-defined mask) for shapes activation"
"7593","X25763.2.0","X25763","2","0","90th percentile of BOLD effect (in group-defined mask) for faces activation"
"7594","X25764.2.0","X25764","2","0","90th percentile of z-statistic (in group-defined mask) for faces activation"
"7595","X25765.2.0","X25765","2","0","90th percentile of BOLD effect (in group-defined mask) for faces-shapes contrast"
"7596","X25766.2.0","X25766","2","0","90th percentile of z-statistic (in group-defined mask) for faces-shapes contrast"
"7597","X25767.2.0","X25767","2","0","90th percentile of BOLD effect (in group-defined amygdala activation mask) for faces-shapes contrast"
"7598","X25768.2.0","X25768","2","0","90th percentile of z-statistic (in group-defined amygdala activation mask) for faces-shapes contrast"
"7599","X30000.0.0","X30000","0","0","White blood cell (leukocyte) count"
"7600","X30000.1.0","X30000","1","0","White blood cell (leukocyte) count"
"7601","X30000.2.0","X30000","2","0","White blood cell (leukocyte) count"
"7602","X30010.0.0","X30010","0","0","Red blood cell (erythrocyte) count"
"7603","X30010.1.0","X30010","1","0","Red blood cell (erythrocyte) count"
"7604","X30010.2.0","X30010","2","0","Red blood cell (erythrocyte) count"
"7605","X30020.0.0","X30020","0","0","Haemoglobin concentration"
"7606","X30020.1.0","X30020","1","0","Haemoglobin concentration"
"7607","X30020.2.0","X30020","2","0","Haemoglobin concentration"
"7608","X30030.0.0","X30030","0","0","Haematocrit percentage"
"7609","X30030.1.0","X30030","1","0","Haematocrit percentage"
"7610","X30030.2.0","X30030","2","0","Haematocrit percentage"
"7611","X30040.0.0","X30040","0","0","Mean corpuscular volume"
"7612","X30040.1.0","X30040","1","0","Mean corpuscular volume"
"7613","X30040.2.0","X30040","2","0","Mean corpuscular volume"
"7614","X30050.0.0","X30050","0","0","Mean corpuscular haemoglobin"
"7615","X30050.1.0","X30050","1","0","Mean corpuscular haemoglobin"
"7616","X30050.2.0","X30050","2","0","Mean corpuscular haemoglobin"
"7617","X30060.0.0","X30060","0","0","Mean corpuscular haemoglobin concentration"
"7618","X30060.1.0","X30060","1","0","Mean corpuscular haemoglobin concentration"
"7619","X30060.2.0","X30060","2","0","Mean corpuscular haemoglobin concentration"
"7620","X30070.0.0","X30070","0","0","Red blood cell (erythrocyte) distribution width"
"7621","X30070.1.0","X30070","1","0","Red blood cell (erythrocyte) distribution width"
"7622","X30070.2.0","X30070","2","0","Red blood cell (erythrocyte) distribution width"
"7623","X30080.0.0","X30080","0","0","Platelet count"
"7624","X30080.1.0","X30080","1","0","Platelet count"
"7625","X30080.2.0","X30080","2","0","Platelet count"
"7626","X30090.0.0","X30090","0","0","Platelet crit"
"7627","X30090.1.0","X30090","1","0","Platelet crit"
"7628","X30090.2.0","X30090","2","0","Platelet crit"
"7629","X30100.0.0","X30100","0","0","Mean platelet (thrombocyte) volume"
"7630","X30100.1.0","X30100","1","0","Mean platelet (thrombocyte) volume"
"7631","X30100.2.0","X30100","2","0","Mean platelet (thrombocyte) volume"
"7632","X30110.0.0","X30110","0","0","Platelet distribution width"
"7633","X30110.1.0","X30110","1","0","Platelet distribution width"
"7634","X30110.2.0","X30110","2","0","Platelet distribution width"
"7635","X30120.0.0","X30120","0","0","Lymphocyte count"
"7636","X30120.1.0","X30120","1","0","Lymphocyte count"
"7637","X30120.2.0","X30120","2","0","Lymphocyte count"
"7638","X30130.0.0","X30130","0","0","Monocyte count"
"7639","X30130.1.0","X30130","1","0","Monocyte count"
"7640","X30130.2.0","X30130","2","0","Monocyte count"
"7641","X30140.0.0","X30140","0","0","Neutrophill count"
"7642","X30140.1.0","X30140","1","0","Neutrophill count"
"7643","X30140.2.0","X30140","2","0","Neutrophill count"
"7644","X30150.0.0","X30150","0","0","Eosinophill count"
"7645","X30150.1.0","X30150","1","0","Eosinophill count"
"7646","X30150.2.0","X30150","2","0","Eosinophill count"
"7647","X30160.0.0","X30160","0","0","Basophill count"
"7648","X30160.1.0","X30160","1","0","Basophill count"
"7649","X30160.2.0","X30160","2","0","Basophill count"
"7650","X30170.0.0","X30170","0","0","Nucleated red blood cell count"
"7651","X30170.1.0","X30170","1","0","Nucleated red blood cell count"
"7652","X30170.2.0","X30170","2","0","Nucleated red blood cell count"
"7653","X30180.0.0","X30180","0","0","Lymphocyte percentage"
"7654","X30180.1.0","X30180","1","0","Lymphocyte percentage"
"7655","X30180.2.0","X30180","2","0","Lymphocyte percentage"
"7656","X30190.0.0","X30190","0","0","Monocyte percentage"
"7657","X30190.1.0","X30190","1","0","Monocyte percentage"
"7658","X30190.2.0","X30190","2","0","Monocyte percentage"
"7659","X30200.0.0","X30200","0","0","Neutrophill percentage"
"7660","X30200.1.0","X30200","1","0","Neutrophill percentage"
"7661","X30200.2.0","X30200","2","0","Neutrophill percentage"
"7662","X30210.0.0","X30210","0","0","Eosinophill percentage"
"7663","X30210.1.0","X30210","1","0","Eosinophill percentage"
"7664","X30210.2.0","X30210","2","0","Eosinophill percentage"
"7665","X30220.0.0","X30220","0","0","Basophill percentage"
"7666","X30220.1.0","X30220","1","0","Basophill percentage"
"7667","X30220.2.0","X30220","2","0","Basophill percentage"
"7668","X30230.0.0","X30230","0","0","Nucleated red blood cell percentage"
"7669","X30230.1.0","X30230","1","0","Nucleated red blood cell percentage"
"7670","X30230.2.0","X30230","2","0","Nucleated red blood cell percentage"
"7671","X30240.0.0","X30240","0","0","Reticulocyte percentage"
"7672","X30240.1.0","X30240","1","0","Reticulocyte percentage"
"7673","X30240.2.0","X30240","2","0","Reticulocyte percentage"
"7674","X30250.0.0","X30250","0","0","Reticulocyte count"
"7675","X30250.1.0","X30250","1","0","Reticulocyte count"
"7676","X30250.2.0","X30250","2","0","Reticulocyte count"
"7677","X30260.0.0","X30260","0","0","Mean reticulocyte volume"
"7678","X30260.1.0","X30260","1","0","Mean reticulocyte volume"
"7679","X30260.2.0","X30260","2","0","Mean reticulocyte volume"
"7680","X30270.0.0","X30270","0","0","Mean sphered cell volume"
"7681","X30270.1.0","X30270","1","0","Mean sphered cell volume"
"7682","X30270.2.0","X30270","2","0","Mean sphered cell volume"
"7683","X30280.0.0","X30280","0","0","Immature reticulocyte fraction"
"7684","X30280.1.0","X30280","1","0","Immature reticulocyte fraction"
"7685","X30280.2.0","X30280","2","0","Immature reticulocyte fraction"
"7686","X30290.0.0","X30290","0","0","High light scatter reticulocyte percentage"
"7687","X30290.1.0","X30290","1","0","High light scatter reticulocyte percentage"
"7688","X30290.2.0","X30290","2","0","High light scatter reticulocyte percentage"
"7689","X30300.0.0","X30300","0","0","High light scatter reticulocyte count"
"7690","X30300.1.0","X30300","1","0","High light scatter reticulocyte count"
"7691","X30300.2.0","X30300","2","0","High light scatter reticulocyte count"
"7692","X40000.0.0","X40000","0","0","Date of death"
"7693","X40000.1.0","X40000","1","0","Date of death"
"7694","X40001.0.0","X40001","0","0","Underlying (primary) cause of death: ICD10"
"7695","X40001.1.0","X40001","1","0","Underlying (primary) cause of death: ICD10"
"7696","X40002.0.0","X40002","0","0","Contributory (secondary) causes of death: ICD10"
"7697","X40002.0.1","X40002","0","1","Contributory (secondary) causes of death: ICD10"
"7698","X40002.0.2","X40002","0","2","Contributory (secondary) causes of death: ICD10"
"7699","X40002.0.3","X40002","0","3","Contributory (secondary) causes of death: ICD10"
"7700","X40002.0.4","X40002","0","4","Contributory (secondary) causes of death: ICD10"
"7701","X40002.0.5","X40002","0","5","Contributory (secondary) causes of death: ICD10"
"7702","X40002.0.6","X40002","0","6","Contributory (secondary) causes of death: ICD10"
"7703","X40002.0.7","X40002","0","7","Contributory (secondary) causes of death: ICD10"
"7704","X40002.0.8","X40002","0","8","Contributory (secondary) causes of death: ICD10"
"7705","X40002.0.9","X40002","0","9","Contributory (secondary) causes of death: ICD10"
"7706","X40002.0.10","X40002","0","10","Contributory (secondary) causes of death: ICD10"
"7707","X40002.0.11","X40002","0","11","Contributory (secondary) causes of death: ICD10"
"7708","X40002.0.12","X40002","0","12","Contributory (secondary) causes of death: ICD10"
"7709","X40002.0.13","X40002","0","13","Contributory (secondary) causes of death: ICD10"
"7710","X40002.1.0","X40002","1","0","Contributory (secondary) causes of death: ICD10"
"7711","X40002.1.1","X40002","1","1","Contributory (secondary) causes of death: ICD10"
"7712","X40002.1.2","X40002","1","2","Contributory (secondary) causes of death: ICD10"
"7713","X40002.1.3","X40002","1","3","Contributory (secondary) causes of death: ICD10"
"7714","X40002.1.4","X40002","1","4","Contributory (secondary) causes of death: ICD10"
"7715","X40002.1.5","X40002","1","5","Contributory (secondary) causes of death: ICD10"
"7716","X40002.1.6","X40002","1","6","Contributory (secondary) causes of death: ICD10"
"7717","X40002.1.7","X40002","1","7","Contributory (secondary) causes of death: ICD10"
"7718","X40002.1.8","X40002","1","8","Contributory (secondary) causes of death: ICD10"
"7719","X40002.1.9","X40002","1","9","Contributory (secondary) causes of death: ICD10"
"7720","X40002.1.10","X40002","1","10","Contributory (secondary) causes of death: ICD10"
"7721","X40002.1.11","X40002","1","11","Contributory (secondary) causes of death: ICD10"
"7722","X40002.1.12","X40002","1","12","Contributory (secondary) causes of death: ICD10"
"7723","X40002.1.13","X40002","1","13","Contributory (secondary) causes of death: ICD10"
"7724","X40005.0.0","X40005","0","0","Date of cancer diagnosis"
"7725","X40005.1.0","X40005","1","0","Date of cancer diagnosis"
"7726","X40005.2.0","X40005","2","0","Date of cancer diagnosis"
"7727","X40005.3.0","X40005","3","0","Date of cancer diagnosis"
"7728","X40005.4.0","X40005","4","0","Date of cancer diagnosis"
"7729","X40005.5.0","X40005","5","0","Date of cancer diagnosis"
"7730","X40005.6.0","X40005","6","0","Date of cancer diagnosis"
"7731","X40005.7.0","X40005","7","0","Date of cancer diagnosis"
"7732","X40005.8.0","X40005","8","0","Date of cancer diagnosis"
"7733","X40005.9.0","X40005","9","0","Date of cancer diagnosis"
"7734","X40005.10.0","X40005","10","0","Date of cancer diagnosis"
"7735","X40005.11.0","X40005","11","0","Date of cancer diagnosis"
"7736","X40005.12.0","X40005","12","0","Date of cancer diagnosis"
"7737","X40005.13.0","X40005","13","0","Date of cancer diagnosis"
"7738","X40005.14.0","X40005","14","0","Date of cancer diagnosis"
"7739","X40005.15.0","X40005","15","0","Date of cancer diagnosis"
"7740","X40005.16.0","X40005","16","0","Date of cancer diagnosis"
"7741","X40006.0.0","X40006","0","0","Type of cancer: ICD10"
"7742","X40006.1.0","X40006","1","0","Type of cancer: ICD10"
"7743","X40006.2.0","X40006","2","0","Type of cancer: ICD10"
"7744","X40006.3.0","X40006","3","0","Type of cancer: ICD10"
"7745","X40006.4.0","X40006","4","0","Type of cancer: ICD10"
"7746","X40006.5.0","X40006","5","0","Type of cancer: ICD10"
"7747","X40006.6.0","X40006","6","0","Type of cancer: ICD10"
"7748","X40006.7.0","X40006","7","0","Type of cancer: ICD10"
"7749","X40006.8.0","X40006","8","0","Type of cancer: ICD10"
"7750","X40006.9.0","X40006","9","0","Type of cancer: ICD10"
"7751","X40006.10.0","X40006","10","0","Type of cancer: ICD10"
"7752","X40006.11.0","X40006","11","0","Type of cancer: ICD10"
"7753","X40006.12.0","X40006","12","0","Type of cancer: ICD10"
"7754","X40006.13.0","X40006","13","0","Type of cancer: ICD10"
"7755","X40006.14.0","X40006","14","0","Type of cancer: ICD10"
"7756","X40006.15.0","X40006","15","0","Type of cancer: ICD10"
"7757","X40006.16.0","X40006","16","0","Type of cancer: ICD10"
"7758","X40007.0.0","X40007","0","0","Age at death"
"7759","X40007.1.0","X40007","1","0","Age at death"
"7760","X40007.2.0","X40007","2","0","Age at death"
"7761","X40008.0.0","X40008","0","0","Age at cancer diagnosis"
"7762","X40008.1.0","X40008","1","0","Age at cancer diagnosis"
"7763","X40008.2.0","X40008","2","0","Age at cancer diagnosis"
"7764","X40008.3.0","X40008","3","0","Age at cancer diagnosis"
"7765","X40008.4.0","X40008","4","0","Age at cancer diagnosis"
"7766","X40008.5.0","X40008","5","0","Age at cancer diagnosis"
"7767","X40008.6.0","X40008","6","0","Age at cancer diagnosis"
"7768","X40008.7.0","X40008","7","0","Age at cancer diagnosis"
"7769","X40008.8.0","X40008","8","0","Age at cancer diagnosis"
"7770","X40008.9.0","X40008","9","0","Age at cancer diagnosis"
"7771","X40008.10.0","X40008","10","0","Age at cancer diagnosis"
"7772","X40008.11.0","X40008","11","0","Age at cancer diagnosis"
"7773","X40008.12.0","X40008","12","0","Age at cancer diagnosis"
"7774","X40008.13.0","X40008","13","0","Age at cancer diagnosis"
"7775","X40008.14.0","X40008","14","0","Age at cancer diagnosis"
"7776","X40008.15.0","X40008","15","0","Age at cancer diagnosis"
"7777","X40008.16.0","X40008","16","0","Age at cancer diagnosis"
"7778","X40008.17.0","X40008","17","0","Age at cancer diagnosis"
"7779","X40008.18.0","X40008","18","0","Age at cancer diagnosis"
"7780","X40008.19.0","X40008","19","0","Age at cancer diagnosis"
"7781","X40008.20.0","X40008","20","0","Age at cancer diagnosis"
"7782","X40008.21.0","X40008","21","0","Age at cancer diagnosis"
"7783","X40008.22.0","X40008","22","0","Age at cancer diagnosis"
"7784","X40008.23.0","X40008","23","0","Age at cancer diagnosis"
"7785","X40008.24.0","X40008","24","0","Age at cancer diagnosis"
"7786","X40008.25.0","X40008","25","0","Age at cancer diagnosis"
"7787","X40008.26.0","X40008","26","0","Age at cancer diagnosis"
"7788","X40008.27.0","X40008","27","0","Age at cancer diagnosis"
"7789","X40008.28.0","X40008","28","0","Age at cancer diagnosis"
"7790","X40008.29.0","X40008","29","0","Age at cancer diagnosis"
"7791","X40008.30.0","X40008","30","0","Age at cancer diagnosis"
"7792","X40008.31.0","X40008","31","0","Age at cancer diagnosis"
"7793","X40009.0.0","X40009","0","0","Reported occurrences of cancer"
"7794","X40010.0.0","X40010","0","0","Description of cause of death"
"7795","X40011.0.0","X40011","0","0","Histology of cancer tumour"
"7796","X40011.1.0","X40011","1","0","Histology of cancer tumour"
"7797","X40011.2.0","X40011","2","0","Histology of cancer tumour"
"7798","X40011.3.0","X40011","3","0","Histology of cancer tumour"
"7799","X40011.4.0","X40011","4","0","Histology of cancer tumour"
"7800","X40011.5.0","X40011","5","0","Histology of cancer tumour"
"7801","X40011.6.0","X40011","6","0","Histology of cancer tumour"
"7802","X40011.7.0","X40011","7","0","Histology of cancer tumour"
"7803","X40011.8.0","X40011","8","0","Histology of cancer tumour"
"7804","X40011.9.0","X40011","9","0","Histology of cancer tumour"
"7805","X40011.10.0","X40011","10","0","Histology of cancer tumour"
"7806","X40011.11.0","X40011","11","0","Histology of cancer tumour"
