Homo sapiens,Mus Musculus,Relations,ID
8334,621893,n:m,
8334,319176,n:m,
8334,15267,n:m,
8334,15267,n:m,957731
8334,MOUSE41815,n:m,
8334,15270,n:m,
3008,50709,01:01,596155
3017,665622,n:m,
3017,319186,n:m,
3017,665622,n:m,
3017,319188,n:m,
3017,665622,n:m,
3017,665622,n:m,731228
3017,319184,n:m,
3017,665622,n:m,
3017,319182,n:m,
3017,68024,n:m,
3017,665622,n:m,
3017,68024,n:m,
3017,68024,n:m,
3017,319190,n:m,
3017,319189,n:m,
8347,665622,n:m,
8347,319186,n:m,
8347,665622,n:m,
8347,319188,n:m,
8347,665622,n:m,
8347,665622,n:m,
8347,319184,n:m,
8347,665622,n:m,
8347,319182,n:m,
8347,68024,n:m,
8347,665622,n:m,
8347,68024,n:m,731219
8347,68024,n:m,
8347,319190,n:m,
8347,319189,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,589005
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
HUMAN24619,319162,n:m,
HUMAN24619,319191,n:m,
HUMAN24619,319169,n:m,
HUMAN24619,319191,n:m,
HUMAN24619,319191,n:m,
HUMAN24619,319191,n:m,
HUMAN24619,319168,n:m,957740
HUMAN24619,319191,n:m,
HUMAN24619,319173,n:m,
HUMAN24619,319191,n:m,
HUMAN24619,319191,n:m,
HUMAN24619,319191,n:m,
HUMAN24619,319191,n:m,
HUMAN24619,319163,n:m,
HUMAN24619,621893,n:m,
HUMAN24619,319176,n:m,
HUMAN24619,15267,n:m,
HUMAN24619,15267,n:m,
HUMAN24619,MOUSE41815,n:m,
HUMAN24619,15270,n:m,
8351,319153,n:m,538859
8351,319153,n:m,
8351,319153,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,319153,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8347,665622,n:m,
8347,319186,n:m,731220
8347,665622,n:m,
8347,319188,n:m,
8347,665622,n:m,
8347,665622,n:m,
8347,319184,n:m,
8347,665622,n:m,
8347,319182,n:m,
8347,68024,n:m,
8347,665622,n:m,
8347,68024,n:m,
8347,68024,n:m,
8347,319190,n:m,
8347,319189,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,589007
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
8347,665622,n:m,
8347,319186,n:m,
8347,665622,n:m,
8347,319188,n:m,
8347,665622,n:m,
8347,665622,n:m,
8347,319184,n:m,
8347,665622,n:m,
8347,319182,n:m,
8347,68024,n:m,
8347,665622,n:m,
8347,68024,n:m,
8347,68024,n:m,
8347,319190,n:m,
8347,319189,n:m,731222
8335,319162,n:m,
8335,319191,n:m,
8335,319169,n:m,
8335,319191,n:m,
8335,319191,n:m,
8335,319191,n:m,
8335,319168,n:m,
8335,319191,n:m,
8335,319173,n:m,
8335,319191,n:m,
8335,319191,n:m,957749
8335,319191,n:m,
8335,319191,n:m,
8335,319163,n:m,
8335,621893,n:m,
8335,319176,n:m,
8335,15267,n:m,
8335,15267,n:m,
8335,MOUSE41815,n:m,
8335,15270,n:m,
8351,319153,n:m,
8351,319153,n:m,538858
8351,319153,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,319153,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,589008
121504,319158,n:m,
121504,319158,n:m,
8351,319153,n:m,
8351,319153,n:m,
8351,319153,n:m,538860
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,319153,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8345,665622,n:m,
8345,319186,n:m,
8345,665622,n:m,
8345,319188,n:m,
8345,665622,n:m,
8345,665622,n:m,
8345,319184,n:m,
8345,665622,n:m,
8345,319182,n:m,
8345,68024,n:m,
8345,665622,n:m,731234
8345,68024,n:m,
8345,68024,n:m,
8345,319190,n:m,
8345,319189,n:m,
8351,319153,n:m,
8351,319153,n:m,
8351,319153,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,319153,n:m,538861
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8347,665622,n:m,
8347,319186,n:m,
8347,665622,n:m,
8347,319188,n:m,
8347,665622,n:m,731227
8347,665622,n:m,
8347,319184,n:m,
8347,665622,n:m,
8347,319182,n:m,
8347,68024,n:m,
8347,665622,n:m,
8347,68024,n:m,
8347,68024,n:m,
8347,319190,n:m,
8347,319189,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,589009
10385,MOUSE08900,n:1,
11120,MOUSE08900,n:1,800447
696,12231,01:01,800448
29777,30946,01:01,936306
79692,218100,01:01,
8970,665622,n:m,
8970,319186,n:m,
8970,665622,n:m,
8970,319188,n:m,
8970,665622,n:m,
8970,665622,n:m,
8970,319184,n:m,
8970,665622,n:m,731231
8970,319182,n:m,
8970,68024,n:m,
8970,665622,n:m,
8970,68024,n:m,
8970,68024,n:m,
8970,319190,n:m,
8970,319189,n:m,
8336,319162,n:m,
8336,319191,n:m,
8336,319169,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319168,n:m,
8336,319191,n:m,
8336,319173,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319163,n:m,
8336,621893,n:m,
8336,319176,n:m,
8336,15267,n:m,957733
8336,15267,n:m,
8336,MOUSE41815,n:m,
8336,15270,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,589003
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
85236,665622,n:m,
85236,319186,n:m,
85236,665622,n:m,
85236,319188,n:m,
85236,665622,n:m,
85236,665622,n:m,
85236,319184,n:m,731229
85236,665622,n:m,
85236,319182,n:m,
85236,68024,n:m,
85236,665622,n:m,
85236,68024,n:m,
85236,68024,n:m,
85236,319190,n:m,
85236,319189,n:m,
85235,319162,n:m,
85235,319191,n:m,
85235,319169,n:m,
85235,319191,n:m,
85235,319191,n:m,
85235,319191,n:m,
85235,319168,n:m,
85235,319191,n:m,
85235,319173,n:m,
85235,319191,n:m,
85235,319191,n:m,
85235,319191,n:m,957751
85235,319191,n:m,
85235,319163,n:m,
85235,621893,n:m,
85235,319176,n:m,
85235,15267,n:m,
85235,15267,n:m,
85235,MOUSE41815,n:m,
85235,15270,n:m,
10279,54373,01:01,588922
94026,195236,01:01,291690
346157,MOUSE32795,n:1,
7738,193452,01:01,603357
8340,665622,n:m,
8340,319186,n:m,
8340,665622,n:m,
8340,319188,n:m,
8340,665622,n:m,
8340,665622,n:m,
8340,319184,n:m,
8340,665622,n:m,
8340,319182,n:m,731238
8340,68024,n:m,
8340,665622,n:m,
8340,68024,n:m,
8340,68024,n:m,
8340,319190,n:m,
8340,319189,n:m,
8336,319162,n:m,
8336,319191,n:m,
8336,319169,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319168,n:m,
8336,319191,n:m,
8336,319173,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319163,n:m,
8336,621893,n:m,957735
8336,319176,n:m,
8336,15267,n:m,
8336,15267,n:m,
8336,MOUSE41815,n:m,
8336,15270,n:m,
8351,319153,n:m,
8351,319153,n:m,
8351,319153,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,319153,n:m,
8351,15077,n:m,
8351,15077,n:m,538867
8351,15077,n:m,
8331,319162,n:m,
8331,319191,n:m,
8331,319169,n:m,
8331,319191,n:m,
8331,319191,n:m,
8331,319191,n:m,
8331,319168,n:m,
8331,319191,n:m,
8331,319173,n:m,
8331,319191,n:m,
8331,319191,n:m,
8331,319191,n:m,
8331,319191,n:m,957753
8331,319163,n:m,
8331,621893,n:m,
8331,319176,n:m,
8331,15267,n:m,
8331,15267,n:m,
8331,MOUSE41815,n:m,
8331,15270,n:m,
8342,319178,n:1,731237
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,589006
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,589004
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
HUMAN24663,665622,n:m,
HUMAN24663,319186,n:m,
HUMAN24663,665622,n:m,
HUMAN24663,319188,n:m,
HUMAN24663,665622,n:m,
HUMAN24663,665622,n:m,
HUMAN24663,319184,n:m,
HUMAN24663,665622,n:m,
HUMAN24663,319182,n:m,
HUMAN24663,68024,n:m,
HUMAN24663,665622,n:m,
HUMAN24663,68024,n:m,
HUMAN24663,68024,n:m,731223
HUMAN24663,319190,n:m,
HUMAN24663,319189,n:m,
8336,319162,n:m,957736
8336,319191,n:m,
8336,319169,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319168,n:m,
8336,319191,n:m,
8336,319173,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319163,n:m,
8336,621893,n:m,
8336,319176,n:m,
8336,15267,n:m,
8336,15267,n:m,
8336,MOUSE41815,n:m,
8336,15270,n:m,
8336,319162,n:m,
8336,319191,n:m,
8336,319169,n:m,
8336,319191,n:m,
8336,319191,n:m,957741
8336,319191,n:m,
8336,319168,n:m,
8336,319191,n:m,
8336,319173,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319163,n:m,
8336,621893,n:m,
8336,319176,n:m,
8336,15267,n:m,
8336,15267,n:m,
8336,MOUSE41815,n:m,
8336,15270,n:m,
3009,56702,01:01,596377
8351,319153,n:m,
8351,319153,n:m,
8351,319153,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,319153,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,538866
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
121504,319158,n:m,
8351,319153,n:m,
8351,319153,n:m,
8351,319153,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,319153,n:m,
8351,15077,n:m,
8351,15077,n:m,
8351,15077,n:m,
8336,319162,n:m,
8336,319191,n:m,
8336,319169,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319168,n:m,
8336,319191,n:m,957746
8336,319173,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319191,n:m,
8336,319163,n:m,
8336,621893,n:m,
8336,319176,n:m,
8336,15267,n:m,
8336,15267,n:m,
8336,MOUSE41815,n:m,
8336,15270,n:m,
8348,665622,n:m,
8348,319186,n:m,
8348,665622,n:m,
8348,319188,n:m,
8348,665622,n:m,
8348,665622,n:m,
8348,319184,n:m,
8348,665622,n:m,
8348,319182,n:m,
8348,68024,n:m,
8348,665622,n:m,
8348,68024,n:m,
8348,68024,n:m,
8348,319190,n:m,
8348,319189,n:m,
81697,258536,1:m,
81697,258067,1:m,297183
26212,218066,01:01,298183
7745,93681,01:01,606860
387032,544922,01:01,601367
7741,432731,01:01,
80317,72739,01:01,600585
HUMAN24687,22758,01:01,603100
257202,75512,01:01,903975
5987,19720,01:01,556162
26692,MOUSE08779,1:m,
26692,18341,1:m,297462
442185,258481,n:1,
442186,258481,n:1,297972
26707,258481,n:1,
442191,258287,01:01,602064
81696,258325,1:m,297608
81696,545205,1:m,
81797,258832,01:01,798212
26529,258831,1:m,
26529,258218,1:m,
26529,258830,1:m,
HUMAN24703,MOUSE50259,01:01,317562
26531,258507,01:01,794180
HUMAN24705,258506,01:01,298333
26716,258470,1:m,298391
26716,258051,1:m,
10537,24108,01:01,845633
2550,54393,01:01,575588
7932,258469,01:01,298226
4340,MOUSE17966,01:01,800443
346171,22715,01:01,
3134,14964,n:m,
3134,15013,n:m,
3134,15015,n:m,
3134,MOUSE17790,n:m,
3134,15007,n:m,
3134,15040,n:m,
3134,MOUSE17896,n:m,
3134,630294,n:m,
3134,14991,n:m,
3135,14964,n:m,
3135,15013,n:m,
3135,15015,n:m,
3135,MOUSE17790,n:m,
3135,15007,n:m,
3135,15040,n:m,
3135,MOUSE17896,n:m,
3135,630294,n:m,
3135,14991,n:m,
HUMAN24719,14964,n:m,
HUMAN24719,15013,n:m,
HUMAN24719,15015,n:m,
HUMAN24719,MOUSE17790,n:m,
HUMAN24719,15007,n:m,
HUMAN24719,15040,n:m,
HUMAN24719,MOUSE17896,n:m,
HUMAN24719,630294,n:m,
HUMAN24719,14991,n:m,
30834,66136,01:01,953238
6992,76497,01:01,
80352,386454,01:01,556185
11074,224762,01:01,556195
135644,195359,01:01,556176
10107,19824,01:01,556168
89870,69097,01:01,
7726,22670,01:01,556189
56658,79263,n:1,556149
202658,79263,n:1,
HUMAN24731,67676,01:01,797976
3133,14964,n:m,
3133,15013,n:m,
3133,15015,n:m,
3133,MOUSE17790,n:m,
3133,15007,n:m,
3133,15040,n:m,
3133,MOUSE17896,n:m,
3133,630294,n:m,
3133,14991,n:m,
2794,14670,01:01,931761
80742,75210,01:01,910992
23,224742,01:01,594054
5514,52040,01:01,747815
28973,66973,01:01,928186
HUMAN24738,73242,01:01,881728
8449,69192,01:01,938764
170954,76448,01:01,904813
11270,106582,01:01,872511
9656,240087,01:01,599251
203068,22154,01:01,956357
10211,14251,01:01,593807
8870,15937,01:01,709711
2968,14885,01:01,879803
57176,68915,01:01,531131
389376,433102,01:01,873788
100507679,672682,01:01,
29113,69542,01:01,297501
1041,386463,01:01,602321
170680,57390,01:01,607307
54535,240084,01:01,596247
6941,106795,01:01,774070
5460,18999,n:1,889086
HUMAN24770,14964,n:m,
HUMAN24770,15013,n:m,
HUMAN24770,15015,n:m,787732
HUMAN24770,MOUSE17790,n:m,
HUMAN24770,15007,n:m,
HUMAN24770,15040,n:m,
HUMAN24770,MOUSE17896,n:m,
HUMAN24770,630294,n:m,
HUMAN24770,14991,n:m,
3106,14964,n:m,
3106,15013,n:m,787710
3106,15015,n:m,
3106,MOUSE17790,n:m,
3106,15007,n:m,
3106,15040,n:m,
3106,MOUSE17896,n:m,
3106,630294,n:m,
3106,14991,n:m,
7919,53817,01:01,593829
534,66237,01:01,850772
4795,18038,01:01,597171
4049,16992,01:01,
7124,21926,01:01,887459
4050,MOUSE17766,01:01,885659
7940,16988,01:01,285499
HUMAN24791,11629,01:01,932495
7916,MOUSE17761,01:01,595915
HUMAN24793,MOUSE17757,01:01,940580
55937,55938,01:01,911482
57827,114585,01:01,339832
7918,MOUSE17746,01:01,947229
HUMAN24798,13001,n:1,
HUMAN24799,13001,n:1,538642
80741,114652,01:01,886997
7920,193742,01:01,937545
259215,433099,n:1,
110599563,433099,n:1,850895
HUMAN24809,70274,01:01,872430
80739,106722,01:01,900094
80740,MOUSE17724,01:01,866989
23564,51793,01:01,871286
1192,114584,01:01,927041
HUMAN24816,17687,01:01,959212
401251,78376,01:01,889527
80737,27762,01:01,826568
7407,22321,01:01,531126
57819,27756,01:01,861473
3305,15482,01:01,595378
3303,15511,n:m,
3303,193740,n:m,596502
3303,15511,n:m,
3303,193740,n:m,
4758,18010,01:01,872949
80736,70129,01:01,851274
717,12263,01:01,883206
221527,193736,01:01,293829
HUMAN24832,MOUSE17679,01:01,291646
HUMAN24835,27632,01:01,939646
6499,108077,01:01,937634
1797,112403,01:01,836308
8859,54402,01:01,818210
720,12268,n:1,817712
721,12268,n:1,
1589,13079,01:01,
7148,81877,01:01,602039
1388,12915,01:01,943817
63943,56299,01:01,604121
80863,260297,01:01,603591
9374,54397,n:1,929172
HUMAN24851,54397,n:1,
80864,81701,01:01,854240
10554,55979,01:01,593788
6048,54197,01:01,541614
177,11596,01:01,601283
5089,MOUSE17618,01:01,941957
63940,106512,01:01,870736
56244,547431,01:01,824498
3127,14969,n:1,
HUMAN24866,14969,n:1,787691
3117,14960,n:1,
3119,14961,01:01,
3118,14960,n:1,878855
3112,15002,01:01,787698
HUMAN24873,21355,01:01,593820
5696,MOUSE17585,01:01,953673
5698,16912,01:01,953671
HUMAN24877,21354,01:01,594417
3109,15000,1:m,300192
3109,14999,1:m,
3108,14998,01:01,846839
6046,14312,01:01,596491
3111,15001,01:01,878857
1302,12815,01:01,598940
6257,20182,01:01,841285
7922,14977,01:01,593903
7923,14979,01:01,566469
6015,19763,01:01,540061
6293,224705,01:01,948948
6222,MOUSE09030,1:m,
6222,MOUSE10351,1:m,
6222,20084,1:m,911355
8705,54218,01:01,543476
9277,57315,01:01,955030
10471,14976,01:01,945114
5863,19732,01:01,943059
6892,21356,01:01,947424
9278,81630,01:01,596604
1616,13163,01:01,854645
3833,16580,1:m,595543
3833,MOUSE17528,1:m,
5252,21652,01:01,837915
HUMAN24910,67675,01:01,945939
8831,240057,01:01,891331
221504,474156,01:01,606055
578,12018,01:01,942267
3710,16440,01:01,598941
84300,67267,01:01,892363
117283,271424,01:01,854056
221496,224640,01:01,800429
2914,268934,01:01,575585
3159,111241,1:m,865474
3159,111241,1:m,
221491,106672,01:01,912726
11165,56409,01:01,882054
HUMAN24928,67097,01:01,951793
29993,23969,01:01,595409
25803,30051,01:01,917044
64771,224647,01:01,836413
HUMAN24932,20630,01:01,594276
54887,224648,01:01,940159
6882,68776,01:01,899808
23294,224650,01:01,596961
HUMAN24936,21463,01:01,841067
222663,268935,01:01,599814
50619,23853,01:01,917235
5467,19015,01:01,579095
4736,19896,01:01,960453
HUMAN24948,21678,01:01,909732
2289,14229,01:01,595266
221481,67645,01:01,870398
1208,109791,01:01,882204
222662,328789,01:01,895705
HUMAN24958,20815,01:01,595944
116369,224661,01:01,827062
1432,26416,01:01,593771
5603,26415,01:01,595241
27154,268936,01:01,773558
HUMAN24969,433091,01:01,912730
389384,207819,01:01,873503
222658,66989,01:01,940785
11329,106504,01:01,593999
6428,20383,01:01,594946
1026,12575,01:01,841325
401258,442827,01:01,869921
57699,240058,01:01,537954
51645,68816,01:01,593612
221477,80748,01:01,949610
23787,56462,01:01,948939
221472,26382,01:01,596900
5292,18712,01:01,596061
221468,71138,01:01,285474
55633,381085,01:01,594439
9025,58230,1:m,594875
9025,MOUSE17342,1:m,
23070,74157,01:01,724703
154467,68597,01:01,890289
266727,74762,01:01,914196
60685,21769,01:01,
114781,224671,01:01,919969
2739,109801,01:01,754476
1769,13417,01:01,574257
2740,14652,01:01,600349
55776,67509,01:01,868003
8645,16529,01:01,794016
83795,74571,01:01,824174
221458,319991,01:01,595537
23500,76441,01:01,598420
4337,56738,01:01,950560
57497,70530,01:01,292271
222643,76589,01:01,890887
221443,106821,01:01,704630
222642,70026,01:01,944042
10930,11811,01:01,785747
4800,18044,01:01,924906
340205,71326,01:01,885342
54209,83433,01:01,920955
79865,328833,01:01,863304
285852,224840,01:01,826752
54210,58217,01:01,
9436,328830,01:01,
116113,MOUSE18300,01:01,935372
4188,MOUSE18293,01:01,914678
HUMAN25039,MOUSE18283,01:01,952362
5225,109820,01:01,768461
10817,107971,01:01,850914
29964,381104,01:01,
HUMAN25047,MOUSE18277,01:01,890151
100188893,66119,01:01,899099
25862,224836,01:01,598804
9477,56771,1:m,747561
9477,MOUSE18270,1:m,
705,53414,01:01,945773
896,12445,01:01,857047
129685,63856,01:01,557494
647024,224833,01:01,793988
HUMAN25060,14913,01:01,602665
