"","Gen","Ard","Arc"
"13237","ACTG2","thyroid problem (not cancer)","endocrine/diabetes"
"13238","RELA","thyroid problem (not cancer)","endocrine/diabetes"
"13239","ZNF267","thyroid problem (not cancer)","endocrine/diabetes"
"13240","ZNF708","thyroid problem (not cancer)","endocrine/diabetes"
"13241","AQP7","thyroid problem (not cancer)","endocrine/diabetes"
"13242","ZNF584","thyroid problem (not cancer)","endocrine/diabetes"
"13243","ZNF860","thyroid problem (not cancer)","endocrine/diabetes"
"13244","CXCL1","thyroid problem (not cancer)","endocrine/diabetes"
"13245","MEF2D","thyroid problem (not cancer)","endocrine/diabetes"
"13246","HDAC9","thyroid problem (not cancer)","endocrine/diabetes"
"13247","ADH6","thyroid problem (not cancer)","endocrine/diabetes"
"13248","PPP2R2C","thyroid problem (not cancer)","endocrine/diabetes"
"13249","EPOR","thyroid problem (not cancer)","endocrine/diabetes"
"13250","IRF3","thyroid problem (not cancer)","endocrine/diabetes"
"13251","KLRC1","thyroid problem (not cancer)","endocrine/diabetes"
"13252","LAMA4","thyroid problem (not cancer)","endocrine/diabetes"
"13253","AOC1","thyroid problem (not cancer)","endocrine/diabetes"
"13254","ZNF182","thyroid problem (not cancer)","endocrine/diabetes"
"13255","CCL4L1","thyroid problem (not cancer)","endocrine/diabetes"
"13256","KSR2","thyroid problem (not cancer)","endocrine/diabetes"
"13257","COL4A6","thyroid problem (not cancer)","endocrine/diabetes"
"13258","ZNF671","thyroid problem (not cancer)","endocrine/diabetes"
"13259","CCL4","thyroid problem (not cancer)","endocrine/diabetes"
"13260","LAMC3","thyroid problem (not cancer)","endocrine/diabetes"
"13261","TWIST2","thyroid problem (not cancer)","endocrine/diabetes"
"13262","ZNF28","thyroid problem (not cancer)","endocrine/diabetes"
"13263","HTR1F","thyroid problem (not cancer)","endocrine/diabetes"
"13264","CCL3L3","thyroid problem (not cancer)","endocrine/diabetes"
"13265","ITGB3","thyroid problem (not cancer)","endocrine/diabetes"
"13266","GATM","thyroid problem (not cancer)","endocrine/diabetes"
"13267","CCL3","thyroid problem (not cancer)","endocrine/diabetes"
"13268","ZNF689","thyroid problem (not cancer)","endocrine/diabetes"
"13269","CD36","thyroid problem (not cancer)","endocrine/diabetes"
"13270","PRKCI","thyroid problem (not cancer)","endocrine/diabetes"
"13271","CCL21","thyroid problem (not cancer)","endocrine/diabetes"
"13272","IGF1R","thyroid problem (not cancer)","endocrine/diabetes"
"13273","COL4A1","thyroid problem (not cancer)","endocrine/diabetes"
"13274","ZNF568","thyroid problem (not cancer)","endocrine/diabetes"
"13275","CREB5","thyroid problem (not cancer)","endocrine/diabetes"
"13276","ZNF66","thyroid problem (not cancer)","endocrine/diabetes"
"13277","ZNF471","thyroid problem (not cancer)","endocrine/diabetes"
"13278","DAAM2","thyroid problem (not cancer)","endocrine/diabetes"
"13279","RAC3","thyroid problem (not cancer)","endocrine/diabetes"
"13280","HEXA","thyroid problem (not cancer)","endocrine/diabetes"
"13281","HDAC5","thyroid problem (not cancer)","endocrine/diabetes"
"13282","FBP1","thyroid problem (not cancer)","endocrine/diabetes"
"13283","SCD5","thyroid problem (not cancer)","endocrine/diabetes"
"13284","SDC1","thyroid problem (not cancer)","endocrine/diabetes"
"13285","STAT5A","thyroid problem (not cancer)","endocrine/diabetes"
"13286","ZNF765","thyroid problem (not cancer)","endocrine/diabetes"
"13287","B3GAT3","thyroid problem (not cancer)","endocrine/diabetes"
"13288","ZNF665","thyroid problem (not cancer)","endocrine/diabetes"
"13289","PINK1","thyroid problem (not cancer)","endocrine/diabetes"
"13290","RACK1","thyroid problem (not cancer)","endocrine/diabetes"
"13291","ZAP70","thyroid problem (not cancer)","endocrine/diabetes"
"13292","COL4A5","thyroid problem (not cancer)","endocrine/diabetes"
"13293","MAPK4","thyroid problem (not cancer)","endocrine/diabetes"
"13294","TNFRSF13C","thyroid problem (not cancer)","endocrine/diabetes"
"13295","ESR1","thyroid problem (not cancer)","endocrine/diabetes"
"13296","ZNF792","thyroid problem (not cancer)","endocrine/diabetes"
"13297","CCL23","thyroid problem (not cancer)","endocrine/diabetes"
"13298","TBC1D15","thyroid problem (not cancer)","endocrine/diabetes"
"13299","AKT2","thyroid problem (not cancer)","endocrine/diabetes"
"13300","S100A9","thyroid problem (not cancer)","endocrine/diabetes"
"13301","COL6A1","thyroid problem (not cancer)","endocrine/diabetes"
"13302","FGD3","thyroid problem (not cancer)","endocrine/diabetes"
"13303","ZNF786","thyroid problem (not cancer)","endocrine/diabetes"
"13304","ZNF90","thyroid problem (not cancer)","endocrine/diabetes"
"13305","FZD5","thyroid problem (not cancer)","endocrine/diabetes"
"13306","ZNF283","thyroid problem (not cancer)","endocrine/diabetes"
"13307","EFNA1","thyroid problem (not cancer)","endocrine/diabetes"
"13308","NFATC1","thyroid problem (not cancer)","endocrine/diabetes"
"13309","CARD10","thyroid problem (not cancer)","endocrine/diabetes"
"13310","CYP2A7","thyroid problem (not cancer)","endocrine/diabetes"
"13311","ISG15","thyroid problem (not cancer)","endocrine/diabetes"
"13312","HKDC1","thyroid problem (not cancer)","endocrine/diabetes"
"13313","PPIA","thyroid problem (not cancer)","endocrine/diabetes"
"13314","CLEC6A","thyroid problem (not cancer)","endocrine/diabetes"
"13315","ACSL3","thyroid problem (not cancer)","endocrine/diabetes"
"13316","CYP2B6","thyroid problem (not cancer)","endocrine/diabetes"
"13317","XCL1","thyroid problem (not cancer)","endocrine/diabetes"
"13318","ZNF254","thyroid problem (not cancer)","endocrine/diabetes"
"13319","ACSF3","thyroid problem (not cancer)","endocrine/diabetes"
"13320","CLDN1","thyroid problem (not cancer)","endocrine/diabetes"
"13321","DAG1","thyroid problem (not cancer)","endocrine/diabetes"
"13322","NCOA3","thyroid problem (not cancer)","endocrine/diabetes"
"13323","ANGPT4","thyroid problem (not cancer)","endocrine/diabetes"
"13324","ZNF534","thyroid problem (not cancer)","endocrine/diabetes"
"13325","CXCR4","thyroid problem (not cancer)","endocrine/diabetes"
"13326","ULK1","thyroid problem (not cancer)","endocrine/diabetes"
"13327","PGF","thyroid problem (not cancer)","endocrine/diabetes"
"13328","TRPV4","thyroid problem (not cancer)","endocrine/diabetes"
"13329","ATG4D","thyroid problem (not cancer)","endocrine/diabetes"
"13330","ZNF282","thyroid problem (not cancer)","endocrine/diabetes"
"13331","MAP3K7","thyroid problem (not cancer)","endocrine/diabetes"
"13332","UNC5C","thyroid problem (not cancer)","endocrine/diabetes"
"13333","CXCL10","thyroid problem (not cancer)","endocrine/diabetes"
"13334","CDKN1A","thyroid problem (not cancer)","endocrine/diabetes"
"13335","ZNF596","thyroid problem (not cancer)","endocrine/diabetes"
"13336","ADCY9","thyroid problem (not cancer)","endocrine/diabetes"
"13337","COL1A2","thyroid problem (not cancer)","endocrine/diabetes"
"13338","ZNF846","thyroid problem (not cancer)","endocrine/diabetes"
"13339","CALM1","thyroid problem (not cancer)","endocrine/diabetes"
"13340","ZNF169","thyroid problem (not cancer)","endocrine/diabetes"
"13341","VEGFC","thyroid problem (not cancer)","endocrine/diabetes"
"13342","GRIN2B","thyroid problem (not cancer)","endocrine/diabetes"
"13343","ZFP69","thyroid problem (not cancer)","endocrine/diabetes"
"13344","ZNF783","thyroid problem (not cancer)","endocrine/diabetes"
"13345","ZNF431","thyroid problem (not cancer)","endocrine/diabetes"
"13346","SCD","thyroid problem (not cancer)","endocrine/diabetes"
"13347","ZNF7","thyroid problem (not cancer)","endocrine/diabetes"
"13348","BIRC5","thyroid problem (not cancer)","endocrine/diabetes"
"13349","PTK2","thyroid problem (not cancer)","endocrine/diabetes"
"13350","IL5","thyroid problem (not cancer)","endocrine/diabetes"
"13351","MIR520G","thyroid problem (not cancer)","endocrine/diabetes"
"13352","PPP2R1B","thyroid problem (not cancer)","endocrine/diabetes"
"13353","INPP5A","thyroid problem (not cancer)","endocrine/diabetes"
"13354","ZNF607","thyroid problem (not cancer)","endocrine/diabetes"
"13355","ZNF404","thyroid problem (not cancer)","endocrine/diabetes"
"13356","FGF7","thyroid problem (not cancer)","endocrine/diabetes"
"13357","PCK2","thyroid problem (not cancer)","endocrine/diabetes"
"13358","SP1","thyroid problem (not cancer)","endocrine/diabetes"
"13359","MYL10","thyroid problem (not cancer)","endocrine/diabetes"
"13360","ZNF599","thyroid problem (not cancer)","endocrine/diabetes"
"13361","NCOA1","thyroid problem (not cancer)","endocrine/diabetes"
"13362","LOC100509620","thyroid problem (not cancer)","endocrine/diabetes"
"13363","D1245","thyroid problem (not cancer)","endocrine/diabetes"
"13364","LAMA2","thyroid problem (not cancer)","endocrine/diabetes"
"13365","ZNF83","thyroid problem (not cancer)","endocrine/diabetes"
"13366","ZNF738","thyroid problem (not cancer)","endocrine/diabetes"
"13367","ACTL6B","thyroid problem (not cancer)","endocrine/diabetes"
"13368","GLB1","thyroid problem (not cancer)","endocrine/diabetes"
"13369","PAK4","thyroid problem (not cancer)","endocrine/diabetes"
"13370","ZNF30","thyroid problem (not cancer)","endocrine/diabetes"
"13371","ITGA4","thyroid problem (not cancer)","endocrine/diabetes"
"13372","AK5","thyroid problem (not cancer)","endocrine/diabetes"
"13373","ENTPD8","thyroid problem (not cancer)","endocrine/diabetes"
"13374","NCK1","thyroid problem (not cancer)","endocrine/diabetes"
"13375","OPRM1","thyroid problem (not cancer)","endocrine/diabetes"
"13376","SRC","thyroid problem (not cancer)","endocrine/diabetes"
"13377","ST3GAL6","thyroid problem (not cancer)","endocrine/diabetes"
"13378","CGN","thyroid problem (not cancer)","endocrine/diabetes"
"13379","ITPR3","thyroid problem (not cancer)","endocrine/diabetes"
"13380","TAX1BP1","thyroid problem (not cancer)","endocrine/diabetes"
"13381","DOCK1","thyroid problem (not cancer)","endocrine/diabetes"
"13382","CASP8","thyroid problem (not cancer)","endocrine/diabetes"
"13383","ENTPD1","thyroid problem (not cancer)","endocrine/diabetes"
"13384","ZIM3","thyroid problem (not cancer)","endocrine/diabetes"
"13385","ZNF304","thyroid problem (not cancer)","endocrine/diabetes"
"13386","BNIP3L","thyroid problem (not cancer)","endocrine/diabetes"
"13387","SOX2","thyroid problem (not cancer)","endocrine/diabetes"
"13388","IL1A","thyroid problem (not cancer)","endocrine/diabetes"
"13389","NEU2","thyroid problem (not cancer)","endocrine/diabetes"
"13390","MAPK8","thyroid problem (not cancer)","endocrine/diabetes"
"13391","CD40","thyroid problem (not cancer)","endocrine/diabetes"
"13392","DRD3","thyroid problem (not cancer)","endocrine/diabetes"
"13393","PPP2R2D","thyroid problem (not cancer)","endocrine/diabetes"
"13394","ORC6","thyroid problem (not cancer)","endocrine/diabetes"
"13395","ZNF37A","thyroid problem (not cancer)","endocrine/diabetes"
"13396","GABRQ","thyroid problem (not cancer)","endocrine/diabetes"
"13397","ZNF439","thyroid problem (not cancer)","endocrine/diabetes"
"13398","ACAA2","thyroid problem (not cancer)","endocrine/diabetes"
"13399","CSNK2A1","thyroid problem (not cancer)","endocrine/diabetes"
"13400","IL3","thyroid problem (not cancer)","endocrine/diabetes"
"13401","CLDN16","thyroid problem (not cancer)","endocrine/diabetes"
"13402","D1321","thyroid problem (not cancer)","endocrine/diabetes"
"13403","FUT4","thyroid problem (not cancer)","endocrine/diabetes"
"13404","ZNF251","thyroid problem (not cancer)","endocrine/diabetes"
"13405","LAMC2","thyroid problem (not cancer)","endocrine/diabetes"
"13406","DVL1","thyroid problem (not cancer)","endocrine/diabetes"
"13407","ZNF440","thyroid problem (not cancer)","endocrine/diabetes"
"13408","CLDN7","thyroid problem (not cancer)","endocrine/diabetes"
"13409","FUT1","thyroid problem (not cancer)","endocrine/diabetes"
"13410","IL22","thyroid problem (not cancer)","endocrine/diabetes"
"13411","SENP2","thyroid problem (not cancer)","endocrine/diabetes"
"13412","ZNF529","thyroid problem (not cancer)","endocrine/diabetes"
"13413","B4GALT5","thyroid problem (not cancer)","endocrine/diabetes"
"13414","ZNF550","thyroid problem (not cancer)","endocrine/diabetes"
"13415","GABARAP","thyroid problem (not cancer)","endocrine/diabetes"
"13416","CLDN15","thyroid problem (not cancer)","endocrine/diabetes"
"13417","MAP2K7","thyroid problem (not cancer)","endocrine/diabetes"
"13418","ZNF221","thyroid problem (not cancer)","endocrine/diabetes"
"13419","S100A8","thyroid problem (not cancer)","endocrine/diabetes"
"13420","DGLUCY","thyroid problem (not cancer)","endocrine/diabetes"
"13421","ATXN2L","thyroid problem (not cancer)","endocrine/diabetes"
"13422","ZNF585B","thyroid problem (not cancer)","endocrine/diabetes"
"13423","ADCY7","thyroid problem (not cancer)","endocrine/diabetes"
"13424","UCP1","thyroid problem (not cancer)","endocrine/diabetes"
"13425","CCL27","thyroid problem (not cancer)","endocrine/diabetes"
"13426","CYP2C8","thyroid problem (not cancer)","endocrine/diabetes"
"13427","ZNF442","thyroid problem (not cancer)","endocrine/diabetes"
"13428","ARNT","thyroid problem (not cancer)","endocrine/diabetes"
"13429","ZNF556","thyroid problem (not cancer)","endocrine/diabetes"
"13430","ZNF805","thyroid problem (not cancer)","endocrine/diabetes"
"13431","GRK1","thyroid problem (not cancer)","endocrine/diabetes"
"13432","NGF","thyroid problem (not cancer)","endocrine/diabetes"
"13433","D1251","thyroid problem (not cancer)","endocrine/diabetes"
"13434","CARD11","thyroid problem (not cancer)","endocrine/diabetes"
"13435","UGT8","thyroid problem (not cancer)","endocrine/diabetes"
"13436","EIF2AK2","thyroid problem (not cancer)","endocrine/diabetes"
"13437","RAPGEF1","thyroid problem (not cancer)","endocrine/diabetes"
"13438","MX1","thyroid problem (not cancer)","endocrine/diabetes"
"13439","CCNA2","thyroid problem (not cancer)","endocrine/diabetes"
"13440","CREBBP","thyroid problem (not cancer)","endocrine/diabetes"
"13441","FABP4","thyroid problem (not cancer)","endocrine/diabetes"
"13442","KRAS","thyroid problem (not cancer)","endocrine/diabetes"
"13443","ACYP1","thyroid problem (not cancer)","endocrine/diabetes"
"13444","NT5C1B","thyroid problem (not cancer)","endocrine/diabetes"
"13445","MAP1LC3B","thyroid problem (not cancer)","endocrine/diabetes"
"13446","ZNF623","thyroid problem (not cancer)","endocrine/diabetes"
"13447","ZNF676","thyroid problem (not cancer)","endocrine/diabetes"
"13448","E2F1","thyroid problem (not cancer)","endocrine/diabetes"
"13449","ITGA2B","thyroid problem (not cancer)","endocrine/diabetes"
"13450","ASMT","thyroid problem (not cancer)","endocrine/diabetes"
"13451","FIP1L1","thyroid problem (not cancer)","endocrine/diabetes"
"13452","LEPR","thyroid problem (not cancer)","endocrine/diabetes"
"13453","CD74","thyroid problem (not cancer)","endocrine/diabetes"
"13454","GNAI1","thyroid problem (not cancer)","endocrine/diabetes"
"13455","EP300","thyroid problem (not cancer)","endocrine/diabetes"
"13456","CXCL11","thyroid problem (not cancer)","endocrine/diabetes"
"13457","RPS6KA6","thyroid problem (not cancer)","endocrine/diabetes"
"13458","ZNF679","thyroid problem (not cancer)","endocrine/diabetes"
"13459","IFNA14","thyroid problem (not cancer)","endocrine/diabetes"
"13460","PIK3CD","thyroid problem (not cancer)","endocrine/diabetes"
"13461","D1269","thyroid problem (not cancer)","endocrine/diabetes"
"13462","EGFR","thyroid problem (not cancer)","endocrine/diabetes"
"13463","ACSBG2","thyroid problem (not cancer)","endocrine/diabetes"
"13464","TAB1","thyroid problem (not cancer)","endocrine/diabetes"
"13465","MIR520E","thyroid problem (not cancer)","endocrine/diabetes"
"13466","KIR2DL3","thyroid problem (not cancer)","endocrine/diabetes"
"13467","ATG16L2","thyroid problem (not cancer)","endocrine/diabetes"
"13468","NFKB1","thyroid problem (not cancer)","endocrine/diabetes"
"13469","CACNA1A","thyroid problem (not cancer)","endocrine/diabetes"
"13470","ZNF565","thyroid problem (not cancer)","endocrine/diabetes"
"13471","ADCY1","thyroid problem (not cancer)","endocrine/diabetes"
"13472","MYL7","thyroid problem (not cancer)","endocrine/diabetes"
"13473","VAV1","thyroid problem (not cancer)","endocrine/diabetes"
"13474","ZNF582","thyroid problem (not cancer)","endocrine/diabetes"
