"Phenotype","Score","color_group","Label"
"GenAge.Mod",0.124533183,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.401978353,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.144383207,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.617648037,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.152936881,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.554398461,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.14761359,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.499929885,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.239215346,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.442978117,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.173281474,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.201522103,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.303473547,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.424503549,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.424503549,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.439812373,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.439812373,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.326759206,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.13827469,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.280533388,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.087982375,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.087982375,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.292111521,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.292111521,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.292111521,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",0.1651633,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.859106592,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.300576767,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.938059529,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"neurology/eye/psychiatry",1,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"gastrointestinal/abdominal",1,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",1,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"immunological/systemic disorders",1,"immunological/systemic disorders","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.150617078,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.103626461,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.131758429,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.335757712,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.162730537,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.195339731,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.107663465,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",1,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.182532106,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.233764475,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.417644882,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.438138288,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.969370185,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.219255398,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.151499122,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.185109154,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.33614546,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.19108227,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.742667394,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",0.208307958,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.249844922,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.132788047,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.379279825,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.242439193,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.214186121,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.322228588,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"gastrointestinal/abdominal",0.899323903,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",0.591423847,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.591423847,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.735367736,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",0.735367736,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.182171982,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",0.182171982,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.255721132,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.158538413,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.220321617,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.191925235,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.55840443,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.327240135,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"gastrointestinal/abdominal",0.862576264,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.230243315,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.949884957,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.852344387,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.965914528,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.95356028,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.238170044,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.238170044,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.238170044,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.197941827,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.091341301,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.091341301,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.141288535,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.141288535,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.168077151,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.265548165,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.356728071,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.68962535,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.253496298,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.640445497,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.151343918,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.111721326,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.112269553,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.150280695,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",1,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",1,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.886986921,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",0.971805284,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.249492648,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",0.193505637,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.300219288,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.682237562,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.221806218,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.30369614,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"gastrointestinal/abdominal",0.418710344,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.488181828,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.171890755,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.163807768,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.979294799,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.979477198,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.974726097,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.374534106,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"gastrointestinal/abdominal",0.374534106,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"immunological/systemic disorders",0.374534106,"immunological/systemic disorders","Tissue specificity in genes associated with ARCs and GenAge"
"neurology/eye/psychiatry",0.374534106,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"neurology/eye/psychiatry",0.502159871,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.502159871,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"gastrointestinal/abdominal",0.502159871,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"immunological/systemic disorders",0.502159871,"immunological/systemic disorders","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",0.502159871,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"gastrointestinal/abdominal",0.221858059,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.221858059,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"neurology/eye/psychiatry",0.221858059,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",0.221858059,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"immunological/systemic disorders",0.221858059,"immunological/systemic disorders","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.720811031,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"immunological/systemic disorders",0.720811031,"immunological/systemic disorders","Tissue specificity in genes associated with ARCs and GenAge"
"musculoskeletal/trauma",0.720811031,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"neurology/eye/psychiatry",0.720811031,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"gastrointestinal/abdominal",0.720811031,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Hum",0.201210087,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"GenAge.Mod",0.201210087,"GenAge","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.224286321,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.522262126,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.530743185,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"cardiovascular",0.367791101,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"immunological/systemic disorders",0.804328453,"immunological/systemic disorders","Tissue specificity in genes associated with ARCs and GenAge"
"gastrointestinal/abdominal",0.804328453,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
"endocrine/diabetes",0.804328453,"Other_ARCs","Tissue specificity in genes associated with ARCs and GenAge"
